Frame,Frame Time,YMIN,YLOW,YAVG,YHIGH,YMAX,UMIN,ULOW,UAVG,UHIGH,UMAX,VMIN,VLOW,VAVG,VHIGH,VMAX,VDIF,UDIF,YDIF,SATMIN,SATLOW,SATAVG,SATHIGH,SATMAX,HUEMED,HUEAVG,TOUT,VREP,BRNG,VBITDEPTH,UBITDEPTH,YBITDEPTH,psnr mse v,psnr mse u,psnr mse y,psnr psnr v,psnr psnr u,psnr psnr y,psnr mse avg,psnr psnr avg
393,13.0797464,4,133,320.411,621,932,425,492,503.418,512,529,462,500,508.025,514,538,3.36195,5.23978,11.3902,0,2,10.8194,22,92,74,87.9467,0.023197,0,0.015461,10,10,10,19.577732,52.717422,2898.060303,47.279888,42.97797,25.576439,1467.103882,28.532904
394,13.1131131,4,133,319.045,618,932,428,492,503.191,512,529,476,500,508.174,514,542,3.37896,5.30064,11.0446,0,2,10.8528,22,89,74,85.8444,0.023708,0,0.015472,10,10,10,18.934797,52.229034,3274.719482,47.424908,43.018394,25.045771,1655.150757,28.009136
395,13.1464798,4,133,318.245,616,936,422,492,503.5,512,541,480,500,508.046,514,541,3.35509,5.24794,11.6998,0,2,10.6951,22,93,73,87.4023,0.024085,0,0.015495,10,10,10,19.811819,52.002834,3707.289551,47.228268,43.037243,24.506947,1871.598511,27.475386
396,13.1798465,4,133,317.704,617,930,421,492,503.629,512,533,477,500,508.029,514,543,3.41119,5.23559,9.46476,0,2,10.5793,22,95,73,87.7051,0.024214,0,0.015492,10,10,10,19.33922,50.03458,3731.818359,47.333122,43.204811,24.478308,1883.252686,27.448427
397,13.2132132,4,133,318.468,618,924,422,492,503.7,512,529,476,500,508.096,514,544,3.30297,5.14961,9.97064,0,2,10.5794,22,94,74,87.9504,0.024983,0,0.015498,10,10,10,19.7754,51.902962,3136.728027,47.236259,43.045593,25.232744,1586.283569,28.193705
398,13.2465799,4,132,316.701,615,924,361,493,503.957,512,532,477,500,508.16,514,544,3.34848,5.21921,14.3126,0,2,10.3002,22,151,74,88.2347,0.024057,0,0.015472,10,10,10,19.463831,51.860676,2367.98999,47.305229,43.049129,26.453714,1201.826172,29.399096
399,13.2799466,4,132,315.479,613,935,424,492,503.783,512,528,476,500,508.274,514,583,3.32523,5.11602,13.7423,0,2,10.4278,22,92,74,88.845,0.022737,0,0.015472,10,10,10,19.778509,50.355247,3251.644775,47.235577,43.177067,25.076481,1643.355835,28.040197
400,13.3133133,4,133,317.312,616,932,422,492,503.776,512,528,465,500,508.44,514,542,3.40676,5.2439,11.8745,0,2,10.3296,21,93,75,90.9822,0.021348,0,0.015501,10,10,10,19.136305,52.871399,4178.884766,47.378933,42.965305,23.986908,2107.444336,26.959951
401,13.34668,4,134,317.778,617,936,422,492,503.707,512,534,474,500,508.361,514,547,3.41155,5.28357,15.8265,0,2,10.467,22,93,75,89.7206,0.021919,0,0.015498,10,10,10,19.903955,53.366257,4068.915283,47.208118,42.924847,24.102726,2052.775146,27.074099
402,13.3800467,4,133,318.296,618,937,422,492,503.847,512,549,477,500,508.25,514,549,3.4499,5.30061,11.6512,0,2,10.4099,22,94,74,89.8594,0.022185,0,0.015538,10,10,10,19.357031,50.558769,3824.006592,47.329124,43.15955,24.372326,1929.4823,27.343105
403,13.4134134,4,133,318.003,617,933,425,492,503.328,512,527,478,500,508.073,514,595,3.39942,5.24823,11.1225,0,2,10.8645,22,92,74,88.2053,0.02386,0,0.015518,10,10,10,20.267605,52.038582,3154.124268,47.12949,43.03426,25.208725,1595.138672,28.169529
404,13.4467801,4,132,317.373,616,922,422,492,503.658,512,552,456,500,508.308,514,545,3.3906,5.19108,12.1328,0,2,10.4291,21,93,74,87.8692,0.024054,0,0.015455,10,10,10,18.680647,51.293358,2489.563477,47.483593,43.096901,26.23628,1262.275269,29.185972
405,13.4801468,4,132,317.359,616,937,422,492,503.516,512,529,478,500,508.259,514,558,3.34452,5.1692,11.7619,0,2,10.644,22,94,74,88.3061,0.02416,0,0.015503,10,10,10,19.725504,51.643291,3667.010498,47.247231,43.067375,24.554392,1851.347534,27.522633
406,13.5135135,4,133,317.605,617,932,424,492,503.402,512,544,480,500,508.141,514,550,3.35036,5.11149,11.4469,0,2,10.7316,22,92,72,86.7171,0.024354,0,0.015475,10,10,10,19.775698,51.499416,3660.254395,47.236195,43.079491,24.562401,1847.946045,27.530621
407,13.5468802,4,133,318.482,619,942,421,492,503.21,512,534,476,500,508.034,514,547,3.48054,5.32964,10.1709,0,2,11.033,23,96,74,87.3483,0.025566,0,0.015484,10,10,10,20.455338,56.110207,3746.801514,47.089447,42.707092,24.460905,1892.542236,27.427057
408,13.5802469,4,133,317.792,617,941,422,492,503.145,512,546,479,500,508.192,514,548,3.41877,5.28176,11.2065,0,2,10.964,22,94,74,85.9309,0.024597,0,0.015466,10,10,10,19.332338,52.981812,3320.092041,47.334667,42.956245,24.986012,1678.124634,27.94927
409,13.6136136,4,133,316.123,614,933,423,492,503.279,512,545,478,500,508.274,514,547,3.37423,5.23831,13.8824,0,2,10.833,22,92,74,87.7056,0.024428,0,0.015449,10,10,10,19.796091,50.844833,2694.599609,47.23172,43.135044,25.89257,1364.960083,28.846313
410,13.6469803,4,132,315.703,612,929,422,492,503.102,512,526,479,500,508.278,514,548,3.36433,5.21076,13.9926,0,2,10.9648,22,93,74,87.2388,0.021365,0,0.015441,10,10,10,19.674692,52.578522,3967.284424,47.258434,42.989429,24.21258,2001.705444,27.183512
411,13.680347,4,132,316.496,615,922,420,491,502.968,512,532,480,500,508.336,514,546,3.38206,5.25747,13.9045,0,2,11.0328,22,95,75,87.071,0.022742,0,0.015458,10,10,10,19.567101,52.786167,3717.809326,47.282249,42.972313,24.494642,1876.993042,27.462887
412,13.7137137,4,132,316.987,617,931,421,492,503.013,512,571,473,500,508.379,514,547,3.44483,5.3498,11.6788,0,2,10.9537,22,94,75,87.078,0.024346,0,0.015506,10,10,10,18.844044,53.882843,3134.16333,47.44577,42.883007,25.236296,1585.263306,28.196499
413,13.7470804,4,133,315.083,613,925,422,491,503.089,512,546,478,500,508.347,514,547,3.36511,5.27298,13.8774,0,2,10.9086,22,94,74,87.503,0.024108,0,0.015572,10,10,10,19.063854,52.596523,3391.371826,47.395405,42.987942,24.893759,1713.600952,27.858416
414,13.7804471,4,132,314.562,613,925,421,492,503.304,512,528,478,500,508.391,514,548,3.35178,5.22933,11.6109,0,2,10.7372,22,94,75,88.2376,0.0237,0,0.015541,10,10,10,19.033756,52.005451,3300.741943,47.402267,43.037025,25.011396,1668.130737,27.975212
415,13.8138138,4,132,314.612,613,935,424,492,503.189,512,532,478,500,508.303,514,547,3.39305,5.25712,12.0362,0,2,10.8892,22,92,75,89.1554,0.02278,0,0.015532,10,10,10,19.553234,52.287918,3786.534424,47.285328,43.0135,24.415094,1911.227539,27.384388
416,13.8471805,4,132,314.561,613,921,422,492,503.214,512,571,478,500,508.082,514,546,3.36019,5.24017,13.8546,0,2,10.8843,22,92,73,86.516,0.020765,0,0.015541,10,10,10,18.991163,51.430122,3773.903076,47.411999,43.085339,24.429605,1904.556885,27.399572
417,13.8805472,4,132,313.969,613,931,425,492,503.005,512,528,456,500,508.26,514,546,3.37904,5.31081,12.7128,0,2,10.9992,22,92,74,86.4495,0.021859,0,0.015558,10,10,10,19.831972,51.898354,2176.77832,47.223854,43.045979,26.81937,1106.321777,29.758698
418,13.9139139,4,132,312.86,610,933,420,492,503.088,512,529,480,500,508.459,514,546,3.33654,5.25884,16.6783,0,2,10.7838,22,95,74,86.4163,0.023597,0,0.015529,10,10,10,18.62508,51.451027,2654.158936,47.496532,43.083572,25.958242,1344.598511,28.911587
419,13.9472806,4,132,311.818,607,931,422,491,503.002,512,541,469,500,508.363,514,547,3.36662,5.29254,16.2339,0,2,10.9764,23,94,75,87.9879,0.023651,0,0.015595,10,10,10,19.350172,52.532154,3251.976562,47.330666,42.993259,25.076038,1643.958862,28.038603
420,13.9806473,4,131,312.739,611,931,425,492,503.239,512,533,478,500,508.453,514,541,3.3555,5.3111,10.9419,0,2,10.7029,22,92,75,88.4513,0.023077,0,0.015584,10,10,10,18.255613,52.480328,3684.666992,47.583549,42.997547,24.533531,1860.017456,27.502342
421,14.014014,4,131,313.498,612,918,425,492,503.08,512,529,476,500,508.472,514,544,3.33362,5.21161,10.6402,0,2,10.877,22,91,75,88.1757,0.023425,0,0.015555,10,10,10,19.073811,50.70216,3485.206787,47.393139,43.147247,24.775227,1760.047363,27.74227
422,14.0473807,4,131,312.565,611,923,427,492,503.344,512,528,480,500,508.482,514,545,3.26833,5.21883,10.7878,0,2,10.6384,22,90,75,89.7468,0.024383,0,0.015529,10,10,10,19.257385,51.222679,2923.458496,47.35154,43.10289,25.538544,1479.349243,28.496805
423,14.0807474,4,130,311.238,609,937,425,492,503.587,512,533,477,500,508.447,514,544,3.34886,5.22164,11.3418,0,2,10.4579,22,92,75,89.8301,0.024211,0,0.015578,10,10,10,18.977777,50.607086,2713.020752,47.415058,43.155399,25.862982,1373.906616,28.81794
424,14.1141141,4,130,311.479,609,937,428,492,503.676,512,532,478,500,508.545,514,542,3.32318,5.238,11.4346,0,2,10.3474,22,88,75,89.8646,0.022451,0,0.015609,10,10,10,18.419434,50.685825,3903.561035,47.54475,43.148647,24.282904,1969.056763,27.25493
425,14.1474808,4,131,312.186,609,934,424,492,503.648,512,533,478,500,508.204,514,544,3.36123,5.16703,13.3793,0,2,10.4672,22,91,73,86.9379,0.021553,0,0.015598,10,10,10,20.034363,50.474155,4173.51416,47.179756,43.166821,23.992495,2104.384033,26.966263
426,14.1808475,4,131,311.066,608,939,424,492,503.541,512,533,474,500,508.49,514,545,3.34895,5.13964,15.0652,0,2,10.4037,22,93,75,88.2599,0.021202,0,0.015586,10,10,10,18.471777,50.401531,3950.158203,47.532425,43.173077,24.231367,1992.297363,27.203972
427,14.2142142,4,130,311.699,611,928,422,492,503.336,512,599,478,500,508.262,514,545,3.37141,5.24032,11.1856,0,2,10.715,22,94,74,86.9416,0.023685,0,0.015609,10,10,10,19.147726,50.960941,3190.893066,47.376339,43.125137,25.15839,1612.973633,28.121241
428,14.2475809,4,131,311.951,608,922,425,492,503.384,512,557,478,500,508.186,514,541,3.34982,5.17992,17.9252,0,2,10.6873,22,91,74,86.9853,0.019379,0,0.015609,10,10,10,17.826384,48.424278,1439.435303,47.686882,43.346882,28.615591,736.280334,31.527081
429,14.2809476,4,131,312.142,609,922,428,492,503.224,512,528,479,500,508.212,514,547,3.3426,5.18701,17.5454,0,2,10.8774,22,88,74,86.3785,0.021491,0,0.015612,10,10,10,19.6849,51.545017,3472.651367,47.25618,43.075645,24.790901,1754.133179,27.756887
430,14.3143143,4,131,311.985,608,929,421,492,503.218,512,539,478,500,508.29,514,583,3.37035,5.25913,12.8188,0,2,10.8044,22,97,74,86.1722,0.02051,0,0.015601,10,10,10,19.144524,51.186123,3870.864258,47.377068,43.105991,24.319433,1953.014771,27.290457
431,14.347681,4,131,311.244,608,935,422,491,502.837,512,529,478,500,508.431,514,547,3.3548,5.28465,14.1762,0,2,11.095,23,94,75,87.2723,0.021588,0,0.015632,10,10,10,18.701178,52.887974,3817.616455,47.478825,42.963943,24.379589,1926.705444,27.34936
432,14.3810477,4,131,311.325,609,933,423,491,502.817,512,529,476,500,508.222,514,545,3.36165,5.27986,12.2664,0,2,11.1868,23,94,74,84.9582,0.023568,0,0.015638,10,10,10,18.791437,52.584282,3397.440186,47.457912,42.988953,24.885994,1716.563965,27.850912
433,14.4144144,4,130,310.476,606,924,430,492,502.946,512,534,478,500,508.483,514,599,3.3282,5.23478,16.8866,0,2,10.9931,22,87,75,87.6899,0.022791,0,0.015652,10,10,10,18.206116,48.815228,2007.372803,47.595341,43.311958,27.171232,1020.441711,30.109631
434,14.4477811,4,130,310.715,607,929,428,491,503.113,512,528,476,500,508.662,514,544,3.33688,5.29227,12.7447,0,2,10.757,22,89,76,90.2677,0.021868,0,0.015581,10,10,10,18.438021,51.983402,3688.420898,47.540371,43.038864,24.529108,1861.815796,27.498146
435,14.4811478,4,131,310.847,607,938,422,492,503.085,512,528,478,500,508.621,514,544,3.28721,5.22362,14.9992,0,2,10.7216,22,95,75,87.976,0.019182,0,0.015598,10,10,10,18.577,51.841049,4018.899414,47.507755,43.050774,24.156441,2027.054199,27.128859
436,14.5145145,4,131,310.386,607,937,422,492,503.552,512,529,401,500,508.567,514,545,3.32837,5.15846,15.3256,0,2,10.4186,22,114,75,88.8978,0.023577,0,0.015586,10,10,10,19.503853,50.159534,3202.366943,47.29631,43.193977,25.142801,1618.599243,28.106119
437,14.5478812,4,131,308.108,603,929,357,495,504.366,512,529,465,501,508.759,514,540,3.35125,5.18679,10.4171,0,2,9.68925,20,161,75,92.4595,0.024543,0,0.015604,10,10,10,18.312529,50.595875,3283.859131,47.57003,43.156361,25.033667,1659.156738,27.998638
438,14.5812479,4,130,307.669,604,928,422,494,504.119,512,533,478,500,508.683,514,556,3.24896,4.994,11.495,0,2,9.87418,21,93,75,91.1778,0.023966,0,0.015629,10,10,10,17.788294,47.661476,3032.905273,47.696171,43.415836,25.378923,1532.815063,28.342615
439,14.6146146,4,130,308.904,606,933,425,495,504.414,512,536,478,500,508.744,514,543,3.23685,4.97936,10.0669,0,2,9.69306,20,92,76,92.2748,0.023871,0,0.015626,10,10,10,17.709522,48.026646,2983.787109,47.715443,43.38269,25.449835,1508.327515,28.412556
440,14.6479813,4,129,308.163,605,933,423,496,504.47,512,560,480,500,508.422,514,545,3.31397,5.04731,9.20185,0,2,9.72189,20,93,74,90.9722,0.02496,0,0.015675,10,10,10,18.205898,48.751602,3001.236572,47.59539,43.317623,25.424511,1517.357666,28.386633
441,14.681348,4,129,307.406,604,932,423,496,504.397,512,549,474,500,508.581,514,545,3.25917,4.95841,10.4005,0,2,9.70858,20,93,75,90.3163,0.024606,0,0.015652,10,10,10,19.225309,46.460884,2411.725586,47.35878,43.526638,26.374233,1222.284302,29.32579
442,14.7147147,4,130,307.003,602,933,424,496,504.314,512,534,478,501,508.726,514,544,3.25873,4.98014,13.3764,0,2,9.63193,20,91,75,90.2103,0.024486,0,0.015649,10,10,10,18.192261,46.215248,3068.852295,47.598644,43.54966,25.327753,1550.528076,28.292717
443,14.7480814,4,131,306.708,601,935,423,494,504.092,512,536,476,501,508.75,514,545,3.2548,4.97769,10.8439,0,2,9.81548,20,92,75,89.8267,0.024503,0,0.015644,10,10,10,18.237883,47.431011,3385.726318,47.587769,43.43689,24.900993,1709.280396,27.869379
444,14.7814481,4,131,307.092,602,925,420,494,504.162,512,532,477,501,508.859,514,544,3.22995,4.94352,10.6433,0,2,9.81079,20,94,78,92.3166,0.024503,0,0.015655,10,10,10,18.234728,47.918438,3368.247559,47.58852,43.392487,24.923473,1700.662109,27.891333
445,14.8148148,4,130,307.15,603,932,428,493,503.975,512,529,480,501,509.012,514,544,3.20632,4.94797,12.3733,0,2,9.8945,21,89,79,92.601,0.022188,0,0.015606,10,10,10,18.384888,47.859818,3669.950439,47.552902,43.3978,24.550911,1851.536377,27.52219
446,14.8481815,4,130,307.572,603,919,428,493,503.981,512,534,476,502,509.089,514,545,3.23077,5.01429,12.6222,0,2,9.83233,21,88,78,92.672,0.02304,0,0.015632,10,10,10,18.415901,48.57235,3506.833496,47.545582,43.333622,24.748362,1770.163818,27.717379
447,14.8815482,4,130,308.453,604,936,428,493,503.903,512,527,471,502,509.084,514,542,3.23038,5.07306,10.9336,0,2,9.89082,21,89,78,91.9125,0.0244,0,0.015649,10,10,10,17.39377,46.981434,2623.075195,47.793575,43.478249,26.009405,1327.631348,28.966738
448,14.9149149,4,130,308.217,604,932,424,495,504.455,512,547,478,502,509.001,514,550,3.26207,5.11661,11.6876,0,2,9.52773,20,92,78,94.1269,0.024343,0,0.015609,10,10,10,17.351955,46.966621,3313.362061,47.804028,43.479618,24.994823,1672.76062,27.963175
449,14.9482816,4,131,309.426,606,935,423,496,504.418,512,536,478,500,508.536,514,542,3.2915,4.93439,9.42017,0,2,9.74934,20,93,75,91.3091,0.023997,0,0.015601,10,10,10,18.975183,47.090981,3662.715576,47.415653,43.468136,24.559481,1847.874268,27.530788
450,14.9816483,4,131,308.371,604,944,422,496,504.448,512,528,478,500,508.484,514,567,3.27245,4.989,10.1534,0,2,9.7362,20,95,75,91.4488,0.023654,0,0.015644,10,10,10,18.900171,46.413662,3573.05957,47.432854,43.531055,24.66711,1802.858154,27.637897
451,15.015015,4,131,308.065,603,944,423,496,504.441,512,529,478,500,508.36,514,543,3.27807,4.96295,11.1634,0,2,9.82645,20,94,74,91.1455,0.023551,0,0.015609,10,10,10,18.552778,46.677151,3433.498779,47.513424,43.50647,24.840143,1733.056885,27.809385
452,15.0483817,4,130,307.859,603,928,423,496,504.349,512,552,477,500,508.298,514,569,3.29634,4.88812,10.2763,0,2,9.90301,21,94,73,88.7588,0.025314,0,0.015666,10,10,10,18.692799,46.582329,2504.907227,47.48077,43.515301,26.209597,1268.772339,29.163675
453,15.0817484,4,130,308.159,604,925,424,496,504.217,512,549,473,500,508.493,514,541,3.25384,4.92361,9.86295,0,2,9.92341,20,92,75,89.9701,0.024817,0,0.015638,10,10,10,18.714609,47.993839,3237.675049,47.475704,43.385658,25.095181,1635.514648,28.060968
454,15.1151151,4,131,309.461,607,941,422,492,503.648,512,573,480,500,508.558,514,542,3.2935,5.12841,10.2565,0,2,10.3632,21,94,75,89.2593,0.02464,0,0.015575,10,10,10,19.496593,50.754837,3590.641846,47.297924,43.142738,24.645792,1812.883789,27.613813
455,15.1484818,4,131,309.958,607,947,422,493,503.83,512,529,478,500,508.432,514,548,3.34689,5.1147,9.57612,0,2,10.2059,21,94,74,87.9906,0.024729,0,0.015535,10,10,10,18.795679,49.930077,3670.396729,47.456932,43.21389,24.550383,1852.379761,27.520212
456,15.1818485,4,131,308.643,606,926,422,494,503.977,512,534,480,500,508.649,514,545,3.3281,4.99822,9.6704,0,2,10.0894,21,93,75,89.9555,0.024626,0,0.015598,10,10,10,18.630705,50.035233,3325.259521,47.49522,43.204754,24.979258,1679.796265,27.944946
457,15.2152152,4,130,307.54,605,923,428,495,504.234,512,533,478,501,508.74,514,544,3.25781,4.99807,9.9921,0,2,9.79199,20,89,75,91.3922,0.024245,0,0.015601,10,10,10,18.156698,47.356651,3212.438477,47.607143,43.443703,25.129164,1622.597656,28.095404
458,15.2485819,4,130,306.632,603,917,423,496,504.741,512,552,477,500,508.664,514,544,3.27627,5.03225,9.7732,0,2,9.40401,20,93,75,92.6823,0.024763,0,0.015618,10,10,10,18.243153,46.321743,3190.684326,47.586514,43.539665,25.158674,1611.483398,28.125254
459,15.2819486,4,130,306.569,604,933,425,496,504.947,512,534,478,500,508.658,514,546,3.24211,4.87014,9.82243,0,2,9.28925,20,92,75,94.0512,0.024543,0,0.015632,10,10,10,17.742752,44.749931,3371.211182,47.707302,43.68959,24.919653,1701.22876,27.889885
460,15.3153153,4,130,307.374,604,929,422,496,504.887,512,534,478,501,508.714,514,548,3.25137,4.87968,10.8066,0,2,9.26313,20,94,75,92.9983,0.024651,0,0.015606,10,10,10,18.244022,44.522713,3623.39209,47.586308,43.711697,24.606359,1827.387695,27.579206
461,15.348682,4,130,306.618,603,936,422,496,504.721,512,536,478,500,508.483,514,546,3.28729,4.91437,9.82088,0,2,9.47686,20,94,74,91.7551,0.024771,0,0.015529,10,10,10,18.761705,46.910175,3667.762451,47.46479,43.48484,24.553501,1850.299194,27.525093
462,15.3820487,4,130,306.243,602,941,422,496,504.608,512,533,480,500,508.417,514,545,3.30448,4.87118,11.2588,0,2,9.55633,20,93,74,89.5271,0.02504,0,0.015566,10,10,10,17.905762,45.380268,3348.610596,47.667583,43.628841,24.948866,1690.126831,27.91832
463,15.4154154,4,129,306.54,604,924,423,496,504.567,512,536,480,500,508.349,514,544,3.32661,4.95222,11.0112,0,2,9.69416,20,93,74,89.8022,0.023668,0,0.015632,10,10,10,18.932419,46.847324,3523.329102,47.425453,43.490665,24.72798,1778.109497,27.697927
464,15.4487821,4,129,305.536,601,913,428,496,504.761,512,553,478,500,508.37,514,544,3.30646,4.89738,12.9156,0,2,9.47402,20,89,72,89.721,0.022882,0,0.015658,10,10,10,18.268061,47.243771,3451.330811,47.580589,43.454067,24.817646,1742.043335,27.786922
465,15.4821488,4,130,305.119,600,931,428,496,504.547,512,537,478,500,508.364,514,542,3.26833,4.89358,12.9955,0,2,9.68263,20,89,74,89.9739,0.023751,0,0.015609,10,10,10,18.407465,47.375,2030.832031,47.547573,43.44202,27.120773,1031.861572,30.061298
466,15.5155155,4,130,305.609,601,935,420,496,504.413,512,532,478,500,508.469,514,570,3.26085,4.96322,15.3049,0,2,9.74393,20,95,75,90.066,0.02422,0,0.015624,10,10,10,18.049601,47.193417,3131.716309,47.632835,43.458698,25.239689,1582.168823,28.204985
467,15.5488822,4,130,303.439,598,938,411,496,504.774,512,536,464,500,508.474,514,542,3.28874,4.95226,10.1996,0,2,9.41722,20,111,74,90.3938,0.022805,0,0.015615,10,10,10,19.324932,45.649349,3807.507568,47.336334,43.603168,24.391106,1919.997314,27.364506
468,15.5822489,4,130,304.989,601,929,423,496,504.85,512,533,478,500,508.67,514,547,3.29568,4.91642,11.868,0,2,9.34083,20,92,75,93.2803,0.023463,0,0.015681,10,10,10,18.075777,46.934395,3610.028809,47.626541,43.482601,24.622406,1821.266968,27.593777
469,15.6156156,4,129,306.029,603,940,425,496,505.044,512,546,476,500,508.319,514,543,3.31114,4.85437,9.72092,0,2,9.33108,20,92,73,92.0129,0.024517,0,0.015678,10,10,10,18.659122,44.951324,2924.549316,47.488602,43.670086,25.536922,1478.177368,28.500248
470,15.6489823,4,129,304.218,599,915,425,497,505.264,512,537,479,500,508.25,514,541,3.25581,4.80719,12.8385,0,2,9.2143,19,92,74,92.2338,0.023771,0,0.015698,10,10,10,18.163534,45.360538,2056.416504,47.605511,43.63073,27.066402,1044.089233,30.010136
471,15.682349,4,130,303.55,598,927,422,497,505.329,512,528,423,500,508.339,514,542,3.28208,4.84166,12.1038,0,2,9.12606,20,114,74,93.3058,0.023928,0,0.015669,10,10,10,18.635815,42.01622,2864.086426,47.49403,43.963345,25.627651,1447.206177,28.592209
472,15.7157157,4,129,304.915,601,930,383,497,505.178,512,528,479,500,508.268,514,538,3.31393,4.82139,12.2636,0,2,9.25818,20,129,73,92.3022,0.021868,0,0.015695,10,10,10,19.962563,46.081207,3800.505371,47.195351,43.562275,24.399099,1916.763672,27.371826
473,15.7490824,4,130,305.515,602,935,423,496,504.902,512,529,476,500,508.269,514,565,3.34128,4.88729,13.2955,0,2,9.44951,20,93,74,90.1226,0.021225,0,0.015675,10,10,10,19.380396,45.62579,3994.590332,47.323887,43.605408,24.182791,2013.546753,27.157896
474,15.7824491,4,130,303.989,599,929,422,496,505.038,512,543,478,500,508.181,514,538,3.32864,4.94238,14.7096,0,2,9.3634,20,94,71,90.1959,0.022034,0,0.015729,10,10,10,18.637197,46.22731,3698.500977,47.493706,43.548527,24.517256,1865.466675,27.489637
475,15.8158158,4,129,304.606,601,926,423,496,504.861,512,612,477,500,508.24,514,541,3.30897,4.89139,12.0693,0,2,9.50711,20,100,72,89.8447,0.023654,0,0.015712,10,10,10,18.890707,44.923138,2962.547852,47.435032,43.672813,25.48086,1497.227417,28.444635
476,15.8491825,4,130,304.128,597,911,425,497,505.104,512,534,478,500,508.207,514,542,3.29091,4.89148,17.6125,0,2,9.22607,19,92,71,89.7166,0.020682,0,0.015712,10,10,10,17.453545,43.170464,1519.535645,47.778675,43.845646,28.380404,774.923828,31.304922
477,15.8825492,4,130,304.126,597,937,428,496,504.854,512,538,461,500,508.078,514,538,3.27598,4.91656,13.7728,0,2,9.4938,20,89,71,88.0182,0.022497,0,0.015612,10,10,10,18.851292,46.406425,3238.881592,47.444103,43.531731,25.093561,1635.755127,28.060329
478,15.9159159,4,130,304.429,599,928,407,496,504.936,512,533,443,500,508.269,514,540,3.3007,4.92086,10.1114,0,2,9.34055,20,125,71,88.7031,0.023671,0,0.015632,10,10,10,18.180727,45.666576,3009.430176,47.601398,43.601528,25.41267,1520.67688,28.377144
479,15.9492826,4,130,304.136,599,935,424,497,505.252,512,588,480,500,508.568,514,540,3.19572,4.72804,10.004,0,2,9.04242,19,92,75,92.2909,0.024803,0,0.015624,10,10,10,17.507168,44.058964,2932.427246,47.765354,43.757172,25.52524,1481.605103,28.490189
480,15.9826493,4,130,302.693,596,928,402,497,505.45,512,535,476,501,508.575,514,547,3.24547,4.78053,16.5131,0,2,8.81361,18,110,74,92.7275,0.024406,0,0.015578,10,10,10,17.718485,44.356606,2732.239258,47.713245,43.727928,25.832325,1381.638428,28.793568
481,16.016016,4,130,300.684,592,927,424,497,505.611,513,540,478,500,508.479,514,540,3.23615,4.81049,19.0588,0,2,8.78868,19,91,75,95.2103,0.021819,0,0.015704,10,10,10,18.048023,43.579662,1969.951904,47.633217,43.804672,27.252956,1000.382874,30.19585
