Spreadsheet Row Number,work_image,structure,role,work_type,work_accession_number,file_accession_number,filename,label,description,Capture date,Staff Initials,Container number ex. Box Number,folder number,Width (cm.),Height (cm.),Date (Year+Month+Day),project_job_number,Notes about album page or photo,Production Notes,Creator,Source,Copyright Notice
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0775_01_a,p0386_grea_b01_f02_0775_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0776_01_a,p0386_grea_b01_f02_0776_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0777_01_a,p0386_grea_b01_f02_0777_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0778_01_a,p0386_grea_b01_f02_0778_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0779_01_a,p0386_grea_b01_f02_0779_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0780_01_a,p0386_grea_b01_f02_0780_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0781_01_a,p0386_grea_b01_f02_0781_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0782_01_a,p0386_grea_b01_f02_0782_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0783_01_a,p0386_grea_b01_f02_0783_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0784_01_a,p0386_grea_b01_f02_0784_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0785_01_a,p0386_grea_b01_f02_0785_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0786_01_a,p0386_grea_b01_f02_0786_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0787_01_a,p0386_grea_b01_f02_0787_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0788_01_a,p0386_grea_b01_f02_0788_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0789_01_a,p0386_grea_b01_f02_0789_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0790_01_a,p0386_grea_b01_f02_0790_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0791_01_a,p0386_grea_b01_f02_0791_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0792_01_a,p0386_grea_b01_f02_0792_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0793_01_a,p0386_grea_b01_f02_0793_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0794_01_a,p0386_grea_b01_f02_0794_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0795_01_a,p0386_grea_b01_f02_0795_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0796_01_a,p0386_grea_b01_f02_0796_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0797_01_a,p0386_grea_b01_f02_0797_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0798_01_a,p0386_grea_b01_f02_0798_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0799_01_a,p0386_grea_b01_f02_0799_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0800_01_a,p0386_grea_b01_f02_0800_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0801_01_a,p0386_grea_b01_f02_0801_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0802_01_a,p0386_grea_b01_f02_0802_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0803_01_a,p0386_grea_b01_f02_0803_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0804_01_a,p0386_grea_b01_f02_0804_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0805_01_a,p0386_grea_b01_f02_0805_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0806_01_a,p0386_grea_b01_f02_0806_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0807_01_a,p0386_grea_b01_f02_0807_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0808_01_a,p0386_grea_b01_f02_0808_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0809_01_a,p0386_grea_b01_f02_0809_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0810_01_a,p0386_grea_b01_f02_0810_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0811_01_a,p0386_grea_b01_f02_0811_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0812_01_a,p0386_grea_b01_f02_0812_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0813_01_a,p0386_grea_b01_f02_0813_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0814_01_a,p0386_grea_b01_f02_0814_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0815_01_a,p0386_grea_b01_f02_0815_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0816_01_a,p0386_grea_b01_f02_0816_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0817_01_a,p0386_grea_b01_f02_0817_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0818_01_a,p0386_grea_b01_f02_0818_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0819_01_a,p0386_grea_b01_f02_0819_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0820_01_a,p0386_grea_b01_f02_0820_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0821_01_a,p0386_grea_b01_f02_0821_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0822_01_a,p0386_grea_b01_f02_0822_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0823_01_a,p0386_grea_b01_f02_0823_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0824_01_a,p0386_grea_b01_f02_0824_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0825_01_a,p0386_grea_b01_f02_0825_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0826_01_a,p0386_grea_b01_f02_0826_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0827_01_a,p0386_grea_b01_f02_0827_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0828_01_a,p0386_grea_b01_f02_0828_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0829_01_a,p0386_grea_b01_f02_0829_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0830_01_a,p0386_grea_b01_f02_0830_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0831_01_a,p0386_grea_b01_f02_0831_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0832_01_a,p0386_grea_b01_f02_0832_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0833_01_a,p0386_grea_b01_f02_0833_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0834_01_a,p0386_grea_b01_f02_0834_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0835_01_a,p0386_grea_b01_f02_0835_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0836_01_a,p0386_grea_b01_f02_0836_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0837_01_a,p0386_grea_b01_f02_0837_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0838_01_a,p0386_grea_b01_f02_0838_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0839_01_a,p0386_grea_b01_f02_0839_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0840_01_a,p0386_grea_b01_f02_0840_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0841_01_a,p0386_grea_b01_f02_0841_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0842_01_a,p0386_grea_b01_f02_0842_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0843_01_a,p0386_grea_b01_f02_0843_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0844_01_a,p0386_grea_b01_f02_0844_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0845_01_a,p0386_grea_b01_f02_0845_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0846_01_a,p0386_grea_b01_f02_0846_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0847_01_a,p0386_grea_b01_f02_0847_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0848_01_a,p0386_grea_b01_f02_0848_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0849_01_a,p0386_grea_b01_f02_0849_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0850_01_a,p0386_grea_b01_f02_0850_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0851_01_a,p0386_grea_b01_f02_0851_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0852_01_a,p0386_grea_b01_f02_0852_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0853_01_a,p0386_grea_b01_f02_0853_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0854_01_a,p0386_grea_b01_f02_0854_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0855_01_a,p0386_grea_b01_f02_0855_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0856_01_a,p0386_grea_b01_f02_0856_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0857_01_a,p0386_grea_b01_f02_0857_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0858_01_a,p0386_grea_b01_f02_0858_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0859_01_a,p0386_grea_b01_f02_0859_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0860_01_a,p0386_grea_b01_f02_0860_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0861_01_a,p0386_grea_b01_f02_0861_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0862_01_a,p0386_grea_b01_f02_0862_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0863_01_a,p0386_grea_b01_f02_0863_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0864_01_a,p0386_grea_b01_f02_0864_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0865_01_a,p0386_grea_b01_f02_0865_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0866_01_a,p0386_grea_b01_f02_0866_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0867_01_a,p0386_grea_b01_f02_0867_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0868_01_a,p0386_grea_b01_f02_0868_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0869_01_a,p0386_grea_b01_f02_0869_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0870_01_a,p0386_grea_b01_f02_0870_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0871_01_a,p0386_grea_b01_f02_0871_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0872_01_a,p0386_grea_b01_f02_0872_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0873_01_a,p0386_grea_b01_f02_0873_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0874_01_a,p0386_grea_b01_f02_0874_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0875_01_a,p0386_grea_b01_f02_0875_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0876_01_a,p0386_grea_b01_f02_0876_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0877_01_a,p0386_grea_b01_f02_0877_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0878_01_a,p0386_grea_b01_f02_0878_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0879_01_a,p0386_grea_b01_f02_0879_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0880_01_a,p0386_grea_b01_f02_0880_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0881_01_a,p0386_grea_b01_f02_0881_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0882_01_a,p0386_grea_b01_f02_0882_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0883_01_a,p0386_grea_b01_f02_0883_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0884_01_a,p0386_grea_b01_f02_0884_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0885_01_a,p0386_grea_b01_f02_0885_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0886_01_a,p0386_grea_b01_f02_0886_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0887_01_a,p0386_grea_b01_f02_0887_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0888_01_a,p0386_grea_b01_f02_0888_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0889_01_a,p0386_grea_b01_f02_0889_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0890_01_a,p0386_grea_b01_f02_0890_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0891_01_a,p0386_grea_b01_f02_0891_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0892_01_a,p0386_grea_b01_f02_0892_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0893_01_a,p0386_grea_b01_f02_0893_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0894_01_a,p0386_grea_b01_f02_0894_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0895_01_a,p0386_grea_b01_f02_0895_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0896_01_a,p0386_grea_b01_f02_0896_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0897_01_a,p0386_grea_b01_f02_0897_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0898_01_a,p0386_grea_b01_f02_0898_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0899_01_a,p0386_grea_b01_f02_0899_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0900_01_a,p0386_grea_b01_f02_0900_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0901_01_a,p0386_grea_b01_f02_0901_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0902_01_a,p0386_grea_b01_f02_0902_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0903_01_a,p0386_grea_b01_f02_0903_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0904_01_a,p0386_grea_b01_f02_0904_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0905_01_a,p0386_grea_b01_f02_0905_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0906_01_a,p0386_grea_b01_f02_0906_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0907_01_a,p0386_grea_b01_f02_0907_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0908_01_a,p0386_grea_b01_f02_0908_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0909_01_a,p0386_grea_b01_f02_0909_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0910_01_a,p0386_grea_b01_f02_0910_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0911_01_a,p0386_grea_b01_f02_0911_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0912_01_a,p0386_grea_b01_f02_0912_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0913_01_a,p0386_grea_b01_f02_0913_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0914_01_a,p0386_grea_b01_f02_0914_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0915_01_a,p0386_grea_b01_f02_0915_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0916_01_a,p0386_grea_b01_f02_0916_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0917_01_a,p0386_grea_b01_f02_0917_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0918_01_a,p0386_grea_b01_f02_0918_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0919_01_a,p0386_grea_b01_f02_0919_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0920_01_a,p0386_grea_b01_f02_0920_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0921_01_a,p0386_grea_b01_f02_0921_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0922_01_a,p0386_grea_b01_f02_0922_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0923_01_a,p0386_grea_b01_f02_0923_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0924_01_a,p0386_grea_b01_f02_0924_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0925_01_a,p0386_grea_b01_f02_0925_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0926_01_a,p0386_grea_b01_f02_0926_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0927_01_a,p0386_grea_b01_f02_0927_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0928_01_a,p0386_grea_b01_f02_0928_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0929_01_a,p0386_grea_b01_f02_0929_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0930_01_a,p0386_grea_b01_f02_0930_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0931_01_a,p0386_grea_b01_f02_0931_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0932_01_a,p0386_grea_b01_f02_0932_01_a.tif,,,,,01,02,,,,p0386,,,,,
,,,A,IMAGE,p0386_grea_b01_f02,p0386_grea_b01_f02_0933_01_a,p0386_grea_b01_f02_0933_01_a.tif,,,,,01,02,,,,p0386,,,,,
